px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.43271	-10.1428	-2.58897	-1.73014	-1.02535	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.12868
4.48996	-9.98613	-2.63714	-1.81381	-1.05616	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.325517
4.53311	-9.83705	-2.67509	-1.87426	-1.05729	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.212388
4.60483	-9.68163	-2.72937	-1.95176	-1.07883	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.221075
4.66914	-9.54082	-2.76243	-2.01121	-1.07618	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.125351
4.76864	-9.39155	-2.8285	-2.09262	-1.10081	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.267488
4.81619	-9.23513	-2.98571	-2.09295	-1.00166	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.29367
4.91921	-9.08024	-3.04368	-2.15729	-1.01146	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.13591
5.0422	-8.96113	-2.9774	-2.25212	-1.07505	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.877692
5.14535	-8.84028	-2.96529	-2.30941	-1.07307	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.0046197
5.21022	-8.70483	-2.99062	-2.30104	-0.957403	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.46165
5.33138	-8.57537	-3.02757	-2.35489	-0.958374	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.0531407
5.40891	-8.44488	-3.02268	-2.35134	-0.859332	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	1.86123
5.50553	-8.34401	-2.94926	-2.39248	-0.853748	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.150328
5.54041	-8.21669	-2.92068	-2.32612	-0.646442	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	9.74886
5.64638	-8.0996	-2.95299	-2.35552	-0.643179	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.0939607
5.76456	-7.98047	-2.96569	-2.39146	-0.647507	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.287499
5.87545	-7.871	-2.94528	-2.42242	-0.642757	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.0769453
6.00191	-7.76562	-2.95362	-2.46244	-0.653803	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.107041
6.13448	-7.66373	-2.96804	-2.49914	-0.654497	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.00675197
6.21718	-7.56459	-2.87537	-2.48301	-0.558168	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	2.09338
6.33733	-7.46833	-2.90427	-2.50831	-0.554973	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.0430009
6.43622	-7.36349	-2.82243	-2.49823	-0.475916	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	1.51691
6.55956	-7.26929	-2.8234	-2.5225	-0.473938	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.0135189
6.6561	-7.18385	-2.75749	-2.52073	-0.421944	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	0.824395
6.77158	-7.08743	-2.79265	-2.53392	-0.41288	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.192716
6.89325	-7.01093	-2.82291	-2.56614	-0.437728	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.295633
6.99644	-6.94133	-2.77785	-2.58676	-0.437692	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.126004
7.11327	-6.8573	-2.73811	-2.59894	-0.417874	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.337088
7.24837	-6.77286	-2.76353	-2.61893	-0.413909	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.0232551
7.3246	-6.69154	-2.57115	-2.59251	-0.324355	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	2.69732
7.44037	-6.60517	-2.61459	-2.59854	-0.312027	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.193367
7.56101	-6.53862	-2.65136	-2.62089	-0.32509	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0799568
7.67331	-6.46743	-2.65391	-2.63294	-0.320554	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.0539467
7.84289	-6.4111	-2.93721	-2.70254	-0.426356	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	4.74085
7.97241	-6.34885	-2.93072	-2.72251	-0.425172	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.0168001
8.0232	-6.27505	-2.37402	-2.66509	-0.264972	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	11.8215
8.14889	-6.19392	-2.42355	-2.66741	-0.24965	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.170554
8.21925	-6.11784	-2.15834	-2.63476	-0.165339	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	3.79925
8.33853	-6.02777	-2.2353	-2.62486	-0.141881	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.369063
8.50313	-5.96671	-2.59637	-2.68105	-0.238198	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	5.71119
8.64028	-5.88313	-2.64386	-2.68169	-0.222972	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.14188
8.76905	-5.81065	-2.65622	-2.68817	-0.21714	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.280918
8.91976	-5.71658	-2.73712	-2.68247	-0.194888	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.291489
8.99086	-5.6356	-2.43358	-2.63486	-0.0923589	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	4.15993
9.11939	-5.53537	-2.53416	-2.61476	-0.0617064	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.527863
9.23078	-5.45838	-2.4776	-2.60402	-0.0370068	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.242193
9.3514	-5.37258	-2.50808	-2.5958	-0.0249651	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.0834179
9.3883	-5.2762	-2.02331	-2.50823	0.134667	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	10.8176
9.50597	-5.1601	-2.15309	-2.47262	0.169039	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.716929
9.60211	-5.07222	-2.1849	-2.4548	0.178751	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.276681
9.71972	-4.94101	-2.32296	-2.41438	0.214912	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.800506
9.82949	-4.8524	-2.37638	-2.40943	0.203893	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.42779
9.9409	-4.72805	-2.46906	-2.37891	0.22642	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.331841
10.0361	-4.63488	-2.51923	-2.3711	0.216455	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.233493
10.1405	-4.50802	-2.61752	-2.34093	0.239017	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.375634
10.2154	-4.38594	-2.53173	-2.28693	0.305793	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	1.19569
10.3192	-4.2395	-2.63503	-2.25103	0.328008	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.377902
10.4344	-4.13117	-2.75026	-2.27178	0.256926	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.5542
10.5408	-3.9873	-2.82441	-2.2466	0.269892	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.164534
10.6512	-3.86743	-2.88672	-2.25084	0.235337	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.321576
10.7487	-3.74434	-2.88316	-2.23807	0.235065	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.000537532
10.8515	-3.61994	-2.89479	-2.22919	0.229643	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.0969017
10.9499	-3.47753	-2.93197	-2.20982	0.237522	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.0523557
10.9863	-3.33837	-2.67707	-2.1203	0.382113	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.02432
11.061	-3.19371	-2.71695	-2.09058	0.392055	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.0911527
11.1055	-3.0492	-2.65589	-2.03057	0.459837	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.31539
11.1687	-2.89573	-2.70784	-1.99623	0.470263	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.112295
11.1553	-2.72971	-2.56097	-1.86029	0.673823	11.0233	-2.67356	11.15	-2.7	0	2.72847	9.54143
11.1834	-2.58328	-2.57852	-1.81461	0.682886	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.176829
11.1899	-2.41979	-2.61308	-1.72403	0.783352	11.2541	-2.42353	11.15	-2.4	0	2.72732	2.2592
11.1999	-2.27511	-2.61225	-1.6754	0.789133	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.103446
11.2973	-2.2095	-2.37455	-1.79577	0.480244	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	20.5931
11.3344	-2.02928	-2.52258	-1.76572	0.482243	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.522649
11.2759	-1.88371	-2.43253	-1.60171	0.736472	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	14.9671
11.2742	-1.7092	-2.5423	-1.55365	0.743915	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.388187
11.2769	-1.56785	-2.54134	-1.52235	0.727095	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.112994
11.2687	-1.39753	-2.62615	-1.48169	0.726702	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.17666
11.2128	-1.22504	-2.79133	-1.37434	0.853466	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	3.9806
11.1759	-1.06796	-2.8118	-1.32526	0.855326	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.0337473
11.0543	-0.869558	-3.18995	-1.17035	1.05541	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	9.98008
10.9752	-0.71947	-3.16739	-1.10655	1.06203	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.0649883
10.9203	-0.588852	-2.97151	-1.07806	1.00154	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	1.36906
10.8398	-0.444907	-2.97731	-1.02356	1.00072	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.00111082
10.6649	-0.274069	-3.56999	-0.883818	1.17797	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	14.1343
10.5485	-0.177968	-3.47851	-0.810647	1.1977	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.332554
10.4693	-0.0870667	-3.02917	-0.778335	1.12119	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	4.84129
10.3482	-0.0342272	-2.9003	-0.688596	1.15896	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.822584
10.2052	0.0582244	-3.02321	-0.609888	1.18688	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	0.832881
10.0653	0.0825366	-2.90619	-0.507393	1.23562	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.0939
9.92257	0.14086	-2.88257	-0.430119	1.24741	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.234225
9.77448	0.154165	-2.81872	-0.329982	1.28767	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0.650653
9.67839	0.15891	-2.33143	-0.249065	1.28955	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	4.182
9.55662	0.174907	-2.31524	-0.17076	1.2993	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.050903
9.41772	0.19806	-2.48101	-0.102764	1.29757	9.56225	0.148577	9.4	0.15	-2.72659	0	0.837909
9.27736	0.190729	-2.48024	-0.0170608	1.31464	9.25348	0.150166	9.25	0.15	-2.72658	0	0.133627
9.13041	0.193535	-2.56162	0.0510529	1.30925	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.145171
8.98141	0.199284	-2.5819	0.108963	1.29098	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.23229
8.83109	0.192974	-2.70948	0.16404	1.27103	8.94634	0.26481	8.8	0.25	-2.72783	0	0.601791
8.67924	0.190508	-2.71663	0.210333	1.24188	8.64483	0.254352	8.65	0.25	-2.7278	0	0.320271
8.52572	0.167556	-2.7717	0.264788	1.22396	8.46866	0.251128	8.5	0.25	-2.72395	0	0.228991
8.37783	0.162064	-2.75732	0.297158	1.18198	8.35775	0.250149	8.35	0.25	-2.72395	0	0.519504
8.22724	0.126944	-2.83521	0.345195	1.15991	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.3036
8.07505	0.0959971	-2.8303	0.385038	1.13124	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.325096
7.85021	0.0805863	-3.5356	0.354914	1.00244	7.74678	0.154598	7.85	0.15	-3.9992	0	13.3402
7.67985	0.0560249	-3.5084	0.370027	0.960574	7.63715	0.143302	7.65	0.15	-3.99916	0	0.592457
7.59694	-0.00877568	-2.9091	0.458642	1.03434	7.61982	0.157052	7.55	0.15	-1.99868	0	9.656
7.46693	-0.00123298	-2.82734	0.450934	0.963676	7.43926	0.160393	7.45	0.15	-1.99866	0	1.73947
7.31178	-0.0410552	-2.95024	0.467869	0.913726	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.25891
7.17169	-0.0658109	-2.88306	0.47884	0.866916	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.819497
7.06656	-0.130482	-2.6134	0.53813	0.892917	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.76466
6.94768	-0.187868	-2.58426	0.573182	0.876138	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.119882
6.8492	-0.265497	-2.44898	0.632503	0.896904	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.484134
6.74671	-0.347564	-2.44298	0.682627	0.897814	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.0145456
6.64342	-0.435023	-2.48763	0.727317	0.888122	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.237324
6.5471	-0.535536	-2.49568	0.782231	0.895347	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.0357749
6.46432	-0.658714	-2.48624	0.858315	0.932485	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.642014
6.37073	-0.817693	-2.60737	0.94251	0.971696	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.99309
6.37942	-1.02753	-2.35661	1.18085	1.28418	6.35624	-1.10001	6.35	-1.1	0	-2.99522	18.151
6.33953	-1.16962	-2.43431	1.26376	1.30517	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.43578
6.31795	-1.35232	-2.54938	1.39631	1.40354	6.30992	-1.40686	6.35	-1.4	0	-2.72817	1.58973
6.30695	-1.50781	-2.5901	1.48434	1.41466	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.266575
6.31045	-1.6637	-2.62793	1.5753	1.43199	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.583038
6.32237	-1.8144	-2.64357	1.65883	1.43644	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.0827575
6.32007	-1.92027	-2.41913	1.69698	1.35911	6.38849	-2.02257	6.35	-2	0	-2.73154	2.19634
6.3399	-2.07344	-2.48293	1.76922	1.35236	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.251886
6.34171	-2.17121	-2.27645	1.80236	1.28692	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.16338
6.35852	-2.32217	-2.38724	1.84924	1.25998	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.84538
6.4022	-2.49299	-2.63258	1.92026	1.27368	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	1.35239
6.45071	-2.65967	-2.71392	1.97597	1.2523	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.529383
6.49913	-2.80267	-2.68774	2.02862	1.22814	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.377317
6.56001	-2.95683	-2.7385	2.08056	1.2071	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.254469
6.60132	-3.06981	-2.38963	2.11562	1.1481	6.70928	-3.32749	6.55	-3.25	0	-3.63617	4.50557
6.63466	-3.25855	-2.52743	2.11496	1.06744	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.88703
6.68954	-3.40442	-2.56871	2.14506	1.03234	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.12908
6.73346	-3.58385	-2.66188	2.14472	0.962289	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	1.94966
6.79687	-3.7168	-2.60943	2.17624	0.933422	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.596778
6.86934	-3.86184	-2.65279	2.20377	0.903895	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.36862
6.96838	-4.01391	-2.8141	2.2418	0.891093	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.64755
7.03181	-4.19195	-2.88131	2.23432	0.822754	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	1.57436
7.07668	-4.29275	-2.41573	2.24751	0.771283	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	5.23036
7.12976	-4.44334	-2.46281	2.2414	0.713152	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	1.09681
7.21253	-4.57688	-2.57567	2.26269	0.693208	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0.729225
7.2591	-4.73276	-2.60364	2.2433	0.625674	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	1.56645
7.37175	-4.89065	-2.98834	2.26975	0.623892	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.14827
7.44021	-5.05954	-3.01577	2.2529	0.563109	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	1.09749
7.4992	-5.17268	-2.79897	2.25484	0.526628	7.32687	-5.26205	7.4	-5.3	0.999994	-3	1.64181
7.54875	-5.33473	-2.84056	2.2241	0.45817	7.46174	-5.44979	7.45	-5.45	0.999999	-3	1.36006
7.62087	-5.45491	-2.71091	2.23334	0.436382	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0.687613
7.69522	-5.5981	-2.73356	2.23032	0.404022	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0.297569
7.76874	-5.71305	-2.56648	2.23852	0.383713	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	0.933181
7.82328	-5.86744	-2.59987	2.2128	0.328169	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0.873024
7.90117	-5.98549	-2.59689	2.22294	0.318881	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.141369
7.97535	-6.1162	-2.61182	2.22171	0.29672	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.140925
8.09448	-6.26651	-3.11669	2.24375	0.313839	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	5.45499
8.17757	-6.4066	-3.13077	2.23929	0.289844	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.160751
8.2317	-6.50106	-2.56167	2.23374	0.253283	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.35642
8.29999	-6.62712	-2.5666	2.22704	0.228989	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.177335
8.37892	-6.74445	-2.60062	2.23203	0.220747	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.350478
8.43327	-6.89014	-2.61583	2.20389	0.173603	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0.62357
8.54952	-7.04554	-2.97724	2.21662	0.183009	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	2.82536
8.61747	-7.20371	-2.989	2.19148	0.141776	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0.462185
8.70112	-7.33053	-2.87886	2.19262	0.131549	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.279715
8.78379	-7.45526	-2.86493	2.19573	0.126918	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.0988915
8.8648	-7.57577	-2.93315	2.19927	0.12521	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.545641
8.92107	-7.71903	-2.94268	2.17344	0.0875718	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.411273
8.97183	-7.82643	-2.61038	2.15935	0.0588269	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	2.7774
9.01415	-7.98896	-2.64406	2.11625	0.00446744	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0.777917
9.05645	-8.09283	-2.36554	2.0992	-0.0218955	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	1.79902
9.09385	-8.22148	-2.36788	2.07144	-0.0525192	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.359285
9.1592	-8.34875	-2.48971	2.06739	-0.0510636	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.426738
9.20359	-8.49078	-2.50992	2.03974	-0.0797541	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.231143
9.29025	-8.64603	-2.90624	2.04993	-0.0517747	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	3.96341
9.3542	-8.80671	-2.93268	2.03149	-0.0699702	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.145147
9.4153	-8.94404	-2.83909	2.02067	-0.0810507	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.199033
9.46736	-9.10813	-2.8714	1.99473	-0.106146	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.204462
9.52391	-9.24553	-2.87948	1.98504	-0.111449	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.119832
9.57116	-9.3982	-2.9106	1.96329	-0.130442	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.176441
9.59452	-9.51261	-2.49484	1.92881	-0.177162	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	4.30088
9.63979	-9.648	-2.50741	1.91497	-0.182021	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0285564
9.67306	-9.76667	-2.3811	1.89615	-0.196217	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.379809
9.69057	-9.91444	-2.41408	1.85898	-0.226512	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.256265
9.74513	-10.0609	-2.75804	1.8666	-0.191425	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	3.21433
9.77089	-10.21	-2.78477	1.84056	-0.210445	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.122639
9.81401	-10.363	-2.84983	1.83295	-0.20283	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.125904
9.85346	-10.5193	-2.86065	1.82019	-0.204806	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0249427
9.86703	-10.6474	-2.59211	1.78622	-0.243122	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.76105
9.87577	-10.8093	-2.63203	1.75028	-0.269237	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.201449
9.88358	-10.9363	-2.49814	1.72129	-0.291263	9.75887	-10.887	9.85	-11	0	-2.72395	0.601557
9.88494	-11.0949	-2.54134	1.68513	-0.314491	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.196466
9.90023	-11.2405	-2.58232	1.66848	-0.312164	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0717457
9.88874	-11.4042	-2.62815	1.62721	-0.339797	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.227743
9.89709	-11.5553	-2.64868	1.6088	-0.339248	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.172194
9.87787	-11.7159	-2.68234	1.56909	-0.363178	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.167229
9.86455	-11.8407	-2.59029	1.53665	-0.386196	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.300713
9.82114	-12.0002	-2.66288	1.48277	-0.425774	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.498572
9.73267	-12.0755	-1.97931	1.35202	-0.606564	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	17.0808
9.65937	-12.2089	-2.0598	1.27784	-0.652388	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.756257
9.62387	-12.3292	-2.14735	1.2486	-0.637756	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.406305
9.50441	-12.4939	-2.31964	1.14708	-0.711907	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	2.09499
9.4089	-12.5751	-2.10651	1.0316	-0.839696	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	4.24892
9.29136	-12.7035	-2.25731	0.943658	-0.889936	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	1.24088
9.19992	-12.799	-2.23982	0.870329	-0.927541	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0.323252
9.06594	-12.9193	-2.3765	0.786631	-0.962028	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.805455
8.87734	-12.986	-2.33897	0.571641	-1.22526	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	12.7907
8.73266	-13.0612	-2.4231	0.48563	-1.2441	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.398495
8.64397	-13.1148	-2.36451	0.452855	-1.19277	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.711844
8.4715	-13.1975	-2.56198	0.378198	-1.20244	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	1.23135
8.25388	-13.2124	-2.85005	0.191803	-1.41378	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	9.79414
8.13403	-13.2127	-2.7698	0.114543	-1.4236	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.289187
8.04544	-13.2337	-2.46409	0.0878243	-1.3284	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	3.10483
7.89205	-13.2486	-2.51635	0.0169178	-1.32357	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.101982
7.70798	-13.2312	-2.75406	-0.0876367	-1.381	7.57824	-13.1345	7.65	-13.25	-3.62957	0	1.90936
7.52291	-13.2279	-2.84801	-0.15341	-1.36527	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.337088
7.40805	-13.2205	-2.57664	-0.197929	-1.30515	7.33241	-13.2718	7.3	-13.25	-2.7301	0	2.03942
7.22263	-13.2103	-2.69576	-0.248212	-1.2761	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.620111
7.10398	-13.1848	-2.48388	-0.300806	-1.23824	6.97467	-13.1643	7	-13.25	-2.72703	0	1.34529
6.92675	-13.1718	-2.59325	-0.335766	-1.1976	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.743931
6.78624	-13.1256	-2.63207	-0.3975	-1.19498	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.190574
6.61605	-13.0931	-2.70894	-0.432236	-1.15822	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.529587
6.47379	-13.0218	-2.74103	-0.49715	-1.15931	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.309932
